case,split,domain,initial_context,seed,mode,policy,committed,cycles,draft_cycles,rejections,proposed,accepted,target_ms,draft_ms,verify_ms,recovery_ms,total_ms,ms_per_token,simulated_tps,host_simulator_seconds,depth_0_cycles,depth_1_cycles,depth_2_cycles,depth_3_cycles,depth_4_cycles,depth_5_cycles
heldout-structured-2048,heldout,structured,2048,125,resident_seed_batch,fixed_5,256,90,90,62,426,166,127.482847532451,685.9693211807167,4280.211927095622,147.94899721176571,5241.613093020558,20.475051144611555,48.83992684253545,6.891699740663171e-05,0,1,0,0,0,89
heldout-structured-2048,heldout,structured,2048,125,resident_seed_batch,candidate,256,131,56,27,203,125,1915.6218723915767,377.7975592564628,2536.87683069349,69.23435786348007,4899.530620205009,19.138791485175815,52.24990307118201,0.00023925001733005047,75,0,0,37,0,19
heldout-structured-2048,heldout,structured,2048,126,resident_seed_batch,ordinary,256,256,0,0,0,0,6540.268347942255,0.0,0.0,0.0,6540.268347942255,25.547923234149433,39.14212481519119,0.00023274996783584356,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,126,resident_seed_batch,default,256,145,37,19,175,111,2832.5153318405305,287.7814422404795,1774.0295842658577,43.23193130651023,4937.558289653379,19.28733706895851,51.847489180319414,0.00032254098914563656,108,0,0,0,0,37
heldout-structured-2048,heldout,structured,2048,126,resident_seed_batch,existing_cost_gate,256,123,43,22,205,133,2107.487170054268,332.45034462386764,2068.6229190797603,50.7081319661248,4559.268565724022,17.80964283485946,56.149357360646434,0.00024637498427182436,80,0,0,0,0,43
heldout-structured-2048,heldout,structured,2048,126,resident_seed_batch,fixed_1,256,158,158,60,154,98,4055.120561210487,728.2816489203218,3218.995849257107,0.0,8002.3980593879205,31.259367419484064,31.990410636931085,0.0001348750083707273,0,158,0,0,0,0
heldout-structured-2048,heldout,structured,2048,126,resident_seed_batch,fixed_2,256,128,128,70,249,128,3271.7457801694095,689.0203346229288,2575.139962515687,33.21326847079787,6569.119345778821,25.66062244444852,38.97021602515111,0.0001045420067384839,0,1,127,0,0,0
heldout-structured-2048,heldout,structured,2048,126,resident_seed_batch,fixed_3,256,111,111,69,325,145,75.89318475774854,691.2595649077682,4782.614932113906,174.4240437696478,5724.191725549067,22.360123927926043,44.72247127177494,8.699996396899223e-05,0,1,0,110,0,0
heldout-structured-2048,heldout,structured,2048,126,resident_seed_batch,fixed_4,256,111,111,85,429,145,98.77971668337196,768.8648029706072,5055.8677564561995,212.1053778886643,6135.617653998841,23.967256460932973,41.72359075099049,8.687499212101102e-05,0,1,0,0,110,0
heldout-structured-2048,heldout,structured,2048,126,resident_seed_batch,fixed_5,256,97,97,73,471,159,73.85771606881801,751.3538181391723,4813.1155166377985,183.7951151486008,5822.122165994391,22.74266471091559,43.97022128721966,6.891699740663171e-05,0,1,0,0,0,96
heldout-structured-2048,heldout,structured,2048,126,resident_seed_batch,candidate,256,151,52,31,212,105,2583.443513461737,372.99458441560694,2400.5573128864894,75.98961182958742,5432.985022593421,21.22259774450555,47.11958507807539,0.0002699159667827189,99,0,0,20,0,32
heldout-structured-2048,heldout,structured,2048,127,resident_seed_batch,ordinary,256,256,0,0,0,0,6517.17862128536,0.0,0.0,0.0,6517.17862128536,25.45772898939594,39.28080153640319,0.0002662499900907278,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,127,resident_seed_batch,default,256,122,46,25,220,134,1985.3610051234712,348.82181572682805,2184.795025126537,58.27132171579165,4577.249167692627,17.879879561299326,55.928788366364714,0.00025866698706522584,76,0,0,0,0,46
heldout-structured-2048,heldout,structured,2048,127,resident_seed_batch,existing_cost_gate,256,120,56,36,270,136,1698.8487125994304,424.46181126367674,2680.5719785640927,85.71997792015156,4889.60248034735,19.100009688856836,52.35599438378355,0.0003081670147366822,64,0,0,0,0,56
heldout-structured-2048,heldout,structured,2048,127,resident_seed_batch,fixed_1,256,156,156,56,156,100,3964.2338991878396,711.9255262824644,3232.9417174477617,0.0,7909.101142918065,30.894926339523693,32.36777421024973,0.00016083300579339266,0,156,0,0,0,0
heldout-structured-2048,heldout,structured,2048,127,resident_seed_batch,fixed_2,256,125,124,66,246,131,3200.244123362079,669.5175936995114,2651.976108015448,38.93145210468556,6560.669277181722,25.6276143639911,39.02040922720774,0.0001723750028759241,1,0,124,0,0,0
heldout-structured-2048,heldout,structured,2048,127,resident_seed_batch,fixed_3,256,112,112,74,327,144,78.77664634382575,688.7098433160328,4717.86600953891,183.78601107366052,5669.138510272427,22.14507230575167,45.15677285642789,0.00017829204443842173,0,0,0,112,0,0
heldout-structured-2048,heldout,structured,2048,127,resident_seed_batch,fixed_4,256,101,101,72,393,155,74.80288012183522,696.8538897580481,4624.303015866961,180.917511691254,5576.877297438098,21.78467694311757,45.90382508820861,0.00018324999837204814,0,1,0,0,100,0
heldout-structured-2048,heldout,structured,2048,127,resident_seed_batch,fixed_5,256,97,97,75,478,159,23.034996944441577,749.652035896852,4853.123697457308,191.88318918417002,5817.693919482773,22.72536687297958,44.00369004334967,0.00012633303413167596,0,0,0,1,0,96
heldout-structured-2048,heldout,structured,2048,127,resident_seed_batch,candidate,256,150,56,30,179,106,2423.462150161906,351.0537025658863,2397.1506214346823,74.17437017169512,5245.840844334168,20.491565798180343,48.800565552135616,0.00030229100957512856,94,0,0,49,0,7
heldout-structured-2048,heldout,structured,2048,128,resident_seed_batch,ordinary,256,256,0,0,0,0,6565.123655825442,0.0,0.0,0.0,6565.123655825442,25.645014280568134,38.993934222829616,0.00022020796313881874,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,128,resident_seed_batch,default,256,139,38,18,190,117,2613.966369200001,296.5631868077403,1933.747005112828,46.90600797291813,4891.182569093489,19.106181910521443,52.33908086310627,0.00029920798260718584,101,0,0,0,0,38
heldout-structured-2048,heldout,structured,2048,128,resident_seed_batch,existing_cost_gate,256,118,45,22,225,138,1876.6812512903832,352.31293633279455,2300.877710975791,57.65742709550004,4587.529325694468,17.920036428494015,55.8034579890661,0.0002472919877618551,73,0,0,0,0,45
heldout-structured-2048,heldout,structured,2048,128,resident_seed_batch,fixed_1,256,160,160,64,158,96,4100.766556859771,736.3562715411585,3149.4075251781624,0.0,7986.530353579091,31.197384193668324,32.05396945436712,0.0001717499690130353,0,160,0,0,0,0
heldout-structured-2048,heldout,structured,2048,128,resident_seed_batch,fixed_2,256,128,128,70,255,128,3287.285723589796,692.2307768259496,2592.9691613455275,35.5007184410944,6607.986380202371,25.812446797665512,38.74099994621356,0.00012250000145286322,0,1,127,0,0,0
heldout-structured-2048,heldout,structured,2048,128,resident_seed_batch,fixed_3,256,114,114,73,337,142,54.03610384491006,703.4262613429765,4914.360423545232,187.8186296721855,5859.6414184053,22.889224290645704,43.68868019737466,0.00010183302219957113,0,1,0,113,0,0
heldout-structured-2048,heldout,structured,2048,128,resident_seed_batch,fixed_4,256,106,105,75,420,150,25.62803002160817,728.6932361071908,4924.214615012009,194.89884931959497,5873.434730460403,22.94310441586095,43.586080674796705,9.262497769668698e-05,1,0,0,0,105,0
heldout-structured-2048,heldout,structured,2048,128,resident_seed_batch,fixed_5,256,99,99,75,494,157,0.0,773.3108873459275,5053.759169493767,195.53574280493396,6022.605799644628,23.525803904861828,42.50651769622804,7.316702976822853e-05,0,0,0,0,1,98
heldout-structured-2048,heldout,structured,2048,128,resident_seed_batch,candidate,256,154,48,26,208,102,2717.7880411366723,355.38375185033095,2365.478773231354,69.69456428081183,5508.345130499174,21.5169731660124,46.47493828637439,0.0002752500004135072,106,0,0,16,0,32
heldout-structured-2048,heldout,structured,2048,129,resident_seed_batch,ordinary,256,256,0,0,0,0,6537.626430876247,0.0,0.0,0.0,6537.626430876247,25.537603245610338,39.15794252038472,0.00020245800260454416,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,129,resident_seed_batch,default,256,115,44,23,220,141,1832.1923951601248,337.2254525631476,2203.9051866231475,58.976453685739656,4432.299488032159,17.313669875125623,57.75782992355018,0.00023687502834945917,71,0,0,0,0,44
heldout-structured-2048,heldout,structured,2048,129,resident_seed_batch,existing_cost_gate,256,114,55,36,275,142,1520.2835274372535,423.00618441063096,2766.5915976090014,92.88608069985834,4802.767390156743,18.760810117799778,53.30260227148856,0.0003592090215533972,59,0,0,0,0,55
heldout-structured-2048,heldout,structured,2048,129,resident_seed_batch,fixed_1,256,158,157,59,154,98,4052.2397330562403,723.1156036706316,3244.2336422869057,0.0,8019.588979013782,31.326519449272585,31.92183547933923,0.0002672499977052212,1,157,0,0,0,0
heldout-structured-2048,heldout,structured,2048,129,resident_seed_batch,fixed_2,256,125,124,65,248,131,3204.751001156351,670.2698355062249,2618.507192388374,34.56546042164961,6528.0934894726,25.500365193252343,39.21512466278758,0.00019579095533117652,1,0,124,0,0,0
heldout-structured-2048,heldout,structured,2048,129,resident_seed_batch,fixed_3,256,108,108,69,320,148,48.25643402040082,668.5099930205679,4670.400778759111,177.58191260277235,5564.749118402852,21.73730124376114,46.00387089390922,0.00010024994844570756,0,0,1,107,0,0
heldout-structured-2048,heldout,structured,2048,129,resident_seed_batch,fixed_4,256,98,98,68,386,158,52.43493886040521,683.0100662507584,4566.160209244561,175.7825019746226,5477.387716330347,21.396045766915417,46.73760800915346,9.104202035814524e-05,0,0,1,0,97,0
heldout-structured-2048,heldout,structured,2048,129,resident_seed_batch,fixed_5,256,91,90,67,450,165,25.52953978891176,694.660914336611,4538.147718228302,174.10881545963642,5432.446987813461,21.220496046146334,47.12425184714761,8.224998600780964e-05,1,0,0,0,0,90
heldout-structured-2048,heldout,structured,2048,129,resident_seed_batch,candidate,256,128,64,39,235,128,1671.9329970363256,428.1189113892107,2878.3822980922705,97.95207708709796,5076.386283604905,19.82963392033166,50.42957444487581,0.00024500000290572643,64,0,0,41,0,23
heldout-structured-2048,heldout,structured,2048,130,resident_seed_batch,ordinary,256,256,0,0,0,0,6583.230673241883,0.0,0.0,0.0,6583.230673241883,25.715744817351105,38.886682345878356,0.00019799999427050352,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,130,resident_seed_batch,default,256,140,40,23,200,116,2564.8168015639285,311.1011506610273,2026.546651145623,59.23550697013822,4961.700110340717,19.381641056018427,51.59521823305452,0.0002744169905781746,100,0,0,0,0,40
heldout-structured-2048,heldout,structured,2048,130,resident_seed_batch,existing_cost_gate,256,124,46,26,230,132,1990.96717930227,361.65695455978334,2362.032930521123,68.09038884549678,4782.747453228674,18.68260723917451,53.52571978835782,0.000251874967943877,78,0,0,0,0,46
heldout-structured-2048,heldout,structured,2048,130,resident_seed_batch,fixed_1,256,157,157,58,153,99,4042.795630124674,725.7484667060277,3270.529327282829,0.0,8039.073424113532,31.402630562943486,31.844465959487003,0.00013533397577703,0,157,0,0,0,0
heldout-structured-2048,heldout,structured,2048,130,resident_seed_batch,fixed_2,256,125,125,69,245,131,3230.0464928324086,680.163027213817,2794.880445173868,51.236813600046176,6756.326778820144,26.391901479766187,37.89041122204353,0.00010674999793991446,0,1,124,0,0,0
heldout-structured-2048,heldout,structured,2048,130,resident_seed_batch,fixed_3,256,111,111,70,318,145,152.93507241113187,682.7237379907871,4595.560745523179,167.93056214356156,5599.150118068659,21.8716801487057,45.721224579044375,8.908304153010249e-05,0,1,1,109,0,0
heldout-structured-2048,heldout,structured,2048,130,resident_seed_batch,fixed_4,256,105,104,75,408,151,72.79223430445566,732.7920176879018,4866.345957896114,190.0934796059213,5862.023689494391,22.898530037087465,43.67092553016967,8.31669894978404e-05,1,0,0,0,104,0
heldout-structured-2048,heldout,structured,2048,130,resident_seed_batch,fixed_5,256,99,99,77,490,157,24.235964557616352,770.1274698973816,4984.351037971289,196.49540463672895,5975.209877063018,23.340663582277415,42.84368336294007,7.062498480081558e-05,0,0,0,0,0,99
heldout-structured-2048,heldout,structured,2048,130,resident_seed_batch,candidate,256,121,51,28,240,135,1800.2454356841895,400.2275633529508,2571.479779601574,71.42881410317182,4843.381592741888,18.919459346648,52.85563301137207,0.00022112502483651042,70,0,0,5,0,46
heldout-structured-2048,heldout,structured,2048,131,resident_seed_batch,ordinary,256,256,0,0,0,0,6575.916877493808,0.0,0.0,0.0,6575.916877493808,25.687175302710187,38.92993247468874,0.0004189580213278532,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,131,resident_seed_batch,default,256,114,46,24,230,142,1749.776036055783,363.4271646455357,2376.0437619932995,62.85209729525984,4552.099059989875,17.78163695308545,56.23779197822848,0.00026837497716769576,68,0,0,0,0,46
heldout-structured-2048,heldout,structured,2048,131,resident_seed_batch,existing_cost_gate,256,117,45,23,225,139,1850.0965604845976,355.3050552849176,2322.135376244843,60.14472750838714,4587.681719522742,17.920631716885712,55.80160430716012,0.00023783301003277302,72,0,0,0,0,45
heldout-structured-2048,heldout,structured,2048,131,resident_seed_batch,fixed_1,256,148,148,40,146,108,3831.453606881599,688.0330762917181,3580.5951621528448,0.0,8100.081845326162,31.64094470830532,31.604618927117986,0.00014470802852883935,0,148,0,0,0,0
heldout-structured-2048,heldout,structured,2048,131,resident_seed_batch,fixed_2,256,116,116,55,229,140,2987.3634100988043,628.9316373362755,2923.1351872164864,49.16236904421536,6588.592603695785,25.73668985818666,38.85503557412248,9.566597873345017e-05,0,1,115,0,0,0
heldout-structured-2048,heldout,structured,2048,131,resident_seed_batch,fixed_3,256,102,102,60,301,154,51.99624154925278,634.3731987720117,4425.177791275676,153.7815704888899,5265.328802085833,20.567690633147784,48.619945614524,7.637497037649155e-05,0,1,0,101,0,0
heldout-structured-2048,heldout,structured,2048,131,resident_seed_batch,fixed_4,256,94,94,66,368,162,51.99624154925278,658.4383557985304,4409.878927981,170.78963135322388,5291.10315668201,20.668371705789102,48.383105076434504,7.154198829084635e-05,0,1,0,1,92,0
heldout-structured-2048,heldout,structured,2048,131,resident_seed_batch,fixed_5,256,91,91,68,444,165,51.99624154925278,714.6815967807595,4625.08220313788,176.3701305910393,5568.13017205893,21.750508484605195,45.97593664110384,6.17500045336783e-05,0,1,0,1,0,89
heldout-structured-2048,heldout,structured,2048,131,resident_seed_batch,candidate,256,126,61,35,218,130,1686.2912460260602,415.1007008786327,2796.667291290571,90.65675455886795,4988.7159927541325,19.48717184669583,51.315809593456024,0.0002264579525217414,65,0,0,42,0,19
heldout-structured-2048,heldout,structured,2048,132,resident_seed_batch,ordinary,256,256,0,0,0,0,6566.30661859773,0.0,0.0,0.0,6566.30661859773,25.649635228897385,38.98690921239224,0.000198333989828825,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,132,resident_seed_batch,default,256,117,46,23,225,139,1826.1241930264512,361.48392151100643,2316.21436462426,57.36582240468684,4561.188301566405,17.81714180299377,56.125724937092464,0.00024737499188631773,71,0,0,0,0,46
heldout-structured-2048,heldout,structured,2048,132,resident_seed_batch,existing_cost_gate,256,134,48,29,230,122,2226.601084781123,375.3835447085768,2360.4746370544135,70.00207600839975,5032.461342552512,19.65805211934575,50.86973998893241,0.0002810839796438813,86,0,0,0,0,48
heldout-structured-2048,heldout,structured,2048,132,resident_seed_batch,fixed_1,256,156,155,55,151,100,3963.047437286187,705.7839620017585,3260.929250757546,0.0,7929.760650045487,30.975627539240183,32.2834460329558,0.00013008300447836518,1,155,0,0,0,0
heldout-structured-2048,heldout,structured,2048,132,resident_seed_batch,fixed_2,256,122,122,62,240,134,3114.0941724483123,656.4949914621446,2712.8336752015675,37.28921205923426,6520.71205117126,25.471531449887735,39.259516137354495,9.404198499396443e-05,0,0,122,0,0,0
heldout-structured-2048,heldout,structured,2048,132,resident_seed_batch,fixed_3,256,109,108,67,321,147,55.7602049934645,669.0708848272527,4674.406975233325,170.93647897037897,5570.174544024423,21.758494312595403,45.95906249915129,8.445902494713664e-05,1,0,0,108,0,0
heldout-structured-2048,heldout,structured,2048,132,resident_seed_batch,fixed_4,256,99,99,68,388,157,48.706557847696374,687.95213886093,4562.229917572997,171.27862847540027,5470.16724275702,21.36784079201961,46.799300394145426,7.299997378140688e-05,0,0,0,0,99,0
heldout-structured-2048,heldout,structured,2048,132,resident_seed_batch,fixed_5,256,93,93,68,453,163,47.06680571195861,722.8293455688832,4633.261714928345,170.3812549273325,5573.539121136514,21.771637191939508,45.93131840219297,6.512500112876296e-05,0,0,0,1,0,92
heldout-structured-2048,heldout,structured,2048,132,resident_seed_batch,candidate,256,146,53,32,194,110,2450.6845780027124,363.0211617512773,2315.844781382868,74.6519639907659,5204.202485127622,20.328915957529773,49.19101451789921,0.00028974999440833926,93,0,0,29,0,24
heldout-structured-2048,heldout,structured,2048,133,resident_seed_batch,ordinary,256,256,0,0,0,0,6492.62042662143,0.0,0.0,0.0,6492.62042662143,25.36179854148996,39.42938030850125,0.0001782500185072422,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,133,resident_seed_batch,default,256,143,41,24,205,113,2622.448918025687,318.4765976991866,2079.6480689281307,61.89562280975859,5082.469207462763,19.853395341651417,50.36921810054579,0.0002864999696612358,102,0,0,0,0,41
heldout-structured-2048,heldout,structured,2048,133,resident_seed_batch,existing_cost_gate,256,120,46,24,230,136,1898.5863784464934,354.9943594944264,2319.536896741093,60.6117535096487,4633.729388191661,18.100505422623677,55.24707607060011,0.0002435830538161099,74,0,0,0,0,46
heldout-structured-2048,heldout,structured,2048,133,resident_seed_batch,fixed_1,256,155,154,53,150,101,3944.218383476693,703.4078076460949,3278.783045096877,0.0,7926.4092362196625,30.962536078983057,32.29709599527237,0.0001204590080305934,1,154,0,0,0,0
heldout-structured-2048,heldout,structured,2048,133,resident_seed_batch,fixed_2,256,124,123,63,240,132,3145.1557321711534,657.4235106709543,2584.8685462944895,32.227157291898415,6419.674946428494,25.076855259486305,39.87740845701579,9.258300997316837e-05,1,0,123,0,0,0
heldout-structured-2048,heldout,structured,2048,133,resident_seed_batch,fixed_3,256,111,111,74,320,145,123.94622199186219,683.6635579789031,4651.056747595872,184.08210815331392,5642.748635719947,22.041986858281042,45.36796099323986,7.995904888957739e-05,0,0,1,110,0,0
heldout-structured-2048,heldout,structured,2048,133,resident_seed_batch,fixed_4,256,102,102,73,390,154,123.94622199186219,715.4394658573731,4659.821730386307,181.21960780270268,5680.4270260382455,22.189168070461896,45.06703436670051,7.587496656924486e-05,0,0,1,0,101,0
heldout-structured-2048,heldout,structured,2048,133,resident_seed_batch,fixed_5,256,98,98,74,466,158,123.94622199186219,759.4215571765652,4774.4093617386825,182.89949514086294,5840.676636047973,22.815143109562396,43.83053812977728,6.908300565555692e-05,0,0,1,0,1,96
heldout-structured-2048,heldout,structured,2048,133,resident_seed_batch,candidate,256,182,53,36,200,74,3348.658343857375,358.50926820650125,2378.2923499879616,89.85162198519826,6175.311584037038,24.12231087514468,41.45539808254387,0.0003172499709762633,129,0,0,31,0,22
heldout-structured-2048,heldout,structured,2048,134,resident_seed_batch,ordinary,256,256,0,0,0,0,6512.2804764942,0.0,0.0,0.0,6512.2804764942,25.43859561130547,39.31034618733347,0.0003709159791469574,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,134,resident_seed_batch,default,256,122,49,29,245,134,1848.97077220632,371.69235547177044,2427.1447328844774,72.56169927503001,4720.369559837599,18.43894359311562,54.23304187412129,0.0002836660132743418,73,0,0,0,0,49
heldout-structured-2048,heldout,structured,2048,134,resident_seed_batch,existing_cost_gate,256,122,49,29,245,134,1848.97077220632,371.69235547177044,2427.1447328844774,72.56169927503001,4720.369559837599,18.43894359311562,54.23304187412129,0.00024304096587002277,73,0,0,0,0,49
heldout-structured-2048,heldout,structured,2048,134,resident_seed_batch,fixed_1,256,158,157,59,149,98,4031.63939338426,718.992874443293,3197.5373269879856,0.0,7948.1695948155375,31.047537479748193,32.2086735752323,0.0001638340181671083,1,157,0,0,0,0
heldout-structured-2048,heldout,structured,2048,134,resident_seed_batch,fixed_2,256,128,128,72,242,128,3233.364815145426,681.6940522890427,2576.733847714037,40.454633479350676,6532.247348627857,25.516591205577566,39.19018774660677,0.00012220797361806035,0,0,128,0,0,0
heldout-structured-2048,heldout,structured,2048,134,resident_seed_batch,fixed_3,256,114,114,77,323,142,179.30599256138433,703.632234662916,4686.849022181588,184.3277719289402,5754.115021334828,22.477011802089173,44.48989967194184,0.00010358297731727362,0,0,1,113,0,0
heldout-structured-2048,heldout,structured,2048,134,resident_seed_batch,fixed_4,256,105,105,76,394,151,179.30599256138433,725.4205399000712,4612.164672469305,180.57215909685792,5697.46336402762,22.25571626573289,44.93227663670835,9.062496246770024e-05,0,0,1,0,104,0
heldout-structured-2048,heldout,structured,2048,134,resident_seed_batch,fixed_5,256,103,102,81,475,153,208.42785380483141,780.137564580202,4738.555443489651,188.13532176576857,5915.256183640452,23.106469467345516,43.277922722604515,7.633399218320847e-05,1,0,0,0,0,102
heldout-structured-2048,heldout,structured,2048,134,resident_seed_batch,candidate,256,130,60,33,210,126,1878.7602768914578,414.53964162110435,2632.4861860227,76.83138605892154,5002.617490594184,19.541474572633533,51.17321092034835,0.00024262501392513514,70,0,0,38,0,22
heldout-structured-2048,heldout,structured,2048,135,resident_seed_batch,ordinary,256,256,0,0,0,0,6600.1533160877225,0.0,0.0,0.0,6600.1533160877225,25.781848890967666,38.786977777623115,0.00033541698940098286,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,135,resident_seed_batch,default,256,112,44,20,220,144,1759.467749811173,347.56528801189984,2269.719408940368,52.775713977497865,4429.528160740939,17.302844377894292,57.79396601853372,0.0002709580003283918,68,0,0,0,0,44
heldout-structured-2048,heldout,structured,2048,135,resident_seed_batch,existing_cost_gate,256,130,50,31,250,126,2092.583115886751,390.3793034966659,2548.59233576624,81.01059415095281,5112.565349300609,19.970958395705505,50.0727095908946,0.000279792002402246,80,0,0,0,0,50
heldout-structured-2048,heldout,structured,2048,135,resident_seed_batch,fixed_1,256,155,155,54,154,101,4010.9828536626587,720.1716060996855,3321.7331021048976,0.0,8052.887561867243,31.456592038543917,31.789839114634386,0.0001502920058555901,0,155,0,0,0,0
heldout-structured-2048,heldout,structured,2048,135,resident_seed_batch,fixed_2,256,123,122,62,240,133,3184.4440825401525,665.9562193691904,2667.274195313919,32.20571020480338,6549.880207428063,25.58546956026587,39.08468428318376,0.00010062503861263394,1,0,122,0,0,0
heldout-structured-2048,heldout,structured,2048,135,resident_seed_batch,fixed_3,256,106,106,66,313,150,57.34895533262345,659.9417328349276,4605.296232640785,169.32098967452887,5491.907910482863,21.452765275323685,46.61403726587466,8.100003469735384e-05,0,1,0,105,0,0
heldout-structured-2048,heldout,structured,2048,135,resident_seed_batch,fixed_4,256,100,100,73,394,156,53.33362856216297,705.485925636129,4718.776625598328,188.83625841153855,5666.432438208162,22.134501711750634,45.178338009259356,8.31669894978404e-05,0,0,1,0,99,0
heldout-structured-2048,heldout,structured,2048,135,resident_seed_batch,fixed_5,256,96,95,71,468,160,52.41009741307208,744.6787566460372,4810.970793358942,182.80565207154166,5790.865299489591,22.620567576131215,44.20755565192717,6.758398376405239e-05,1,0,0,1,0,94
heldout-structured-2048,heldout,structured,2048,135,resident_seed_batch,candidate,256,130,68,36,228,126,1628.8707547097024,441.0480902043599,3054.005228119585,93.32821653798969,5217.252289571638,20.379891756139212,49.06797405824108,0.00023162498837336898,62,0,0,56,0,12
heldout-structured-2048,heldout,structured,2048,136,resident_seed_batch,ordinary,256,256,0,0,0,0,6489.205004112665,0.0,0.0,0.0,6489.205004112665,25.348457047315097,39.45013292656879,0.00022525002714246511,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,136,resident_seed_batch,default,256,113,43,17,215,143,1778.1934610580427,326.30518306778066,2130.814044775337,43.662657631675266,4278.975346532838,16.714747447393897,59.827407093483565,0.0002341250074096024,70,0,0,0,0,43
heldout-structured-2048,heldout,structured,2048,136,resident_seed_batch,existing_cost_gate,256,113,43,17,215,143,1778.1934610580427,326.30518306778066,2130.814044775337,43.662657631675266,4278.975346532838,16.714747447393897,59.827407093483565,0.0002293750294484198,70,0,0,0,0,43
heldout-structured-2048,heldout,structured,2048,136,resident_seed_batch,fixed_1,256,155,155,54,155,101,3923.617248245824,704.6305160634419,3263.3737860129963,0.0,7891.62155032226,30.82664668094633,32.43946739812251,0.0001247500185854733,0,155,0,0,0,0
heldout-structured-2048,heldout,structured,2048,136,resident_seed_batch,fixed_2,256,126,126,68,251,130,3181.9050706252565,670.1679464707926,2597.9368502216103,38.62507544552596,6488.634942763188,25.3462302451687,39.45359883214239,0.00010716699762269855,0,1,125,0,0,0
heldout-structured-2048,heldout,structured,2048,136,resident_seed_batch,fixed_3,256,107,106,64,318,149,27.44793997979216,651.2022717148774,4587.955124751218,166.0017510431344,5432.607087489021,21.22112143550399,47.12286308898597,8.504197467118502e-05,1,0,0,106,0,0
heldout-structured-2048,heldout,structured,2048,136,resident_seed_batch,fixed_4,256,99,98,68,388,157,54.21315151875937,681.2742017116642,4551.097009646407,173.35581128109175,5459.9401741579195,21.327891305304373,46.88696063221656,7.870799163356423e-05,1,0,0,0,98,0
heldout-structured-2048,heldout,structured,2048,136,resident_seed_batch,fixed_5,256,92,92,65,460,164,0.0,708.9168624385894,4627.252837064424,168.60659047760285,5504.776289980616,21.50303238273678,46.50506878289535,6.416602991521358e-05,0,0,0,0,0,92
heldout-structured-2048,heldout,structured,2048,136,resident_seed_batch,candidate,256,126,57,29,206,130,1761.702034429247,382.61705921284795,2556.6858624383144,74.2319367051219,4775.236892785536,18.6532691124435,53.60990580106439,0.000250082986894995,69,0,0,37,0,20
heldout-structured-2048,heldout,structured,2048,137,resident_seed_batch,ordinary,256,256,0,0,0,0,6590.706336474216,0.0,0.0,0.0,6590.706336474216,25.744946626852407,38.842574214427906,0.0002039159880951047,256,0,0,0,0,0
heldout-structured-2048,heldout,structured,2048,137,resident_seed_batch,default,256,147,42,25,210,109,2724.788785774287,323.52967351521346,2112.5556920460413,63.81378139624147,5224.687932731782,20.408937237233523,48.99814176387522,0.0002947500324808061,105,0,0,0,0,42
heldout-structured-2048,heldout,structured,2048,137,resident_seed_batch,existing_cost_gate,256,128,47,26,235,128,2093.4488564962444,367.2385401741348,2398.8526730806043,67.52225726414902,4927.06232701513,19.24633721490285,51.95793822139199,0.00026208400959149003,81,0,0,0,0,47
heldout-structured-2048,heldout,structured,2048,137,resident_seed_batch,fixed_1,256,158,158,60,157,98,4089.3669495463014,734.097117345726,3272.218612323592,0.0,8095.682679215617,31.623760465686004,31.62179276829111,0.00019570800941437483,0,158,0,0,0,0
heldout-structured-2048,heldout,structured,2048,137,resident_seed_batch,fixed_2,256,128,128,74,251,128,3271.7758689634893,688.7540760551506,2732.0817497970384,54.57648680419583,6747.188181619877,26.356203834452643,37.941731149188,0.00014354201266542077,0,1,127,0,0,0
heldout-structured-2048,heldout,structured,2048,137,resident_seed_batch,fixed_3,256,117,116,80,345,139,49.655659349563756,724.598814304918,5064.040772897746,205.49881764958366,6043.794064201813,23.608570563288332,42.35749882947231,0.0001194580108858645,1,0,0,116,0,0
heldout-structured-2048,heldout,structured,2048,137,resident_seed_batch,fixed_4,256,100,99,68,388,156,75.14783290899562,692.0735364890166,4585.115497202604,171.40743488326154,5523.744301483879,21.577126177671403,46.34537480875591,9.945902274921536e-05,1,0,0,0,99,0
heldout-structured-2048,heldout,structured,2048,137,resident_seed_batch,fixed_5,256,100,100,77,489,156,50.129333317258514,776.1529276511225,4975.013827577146,194.2645914738365,5995.560680019363,23.420158906325636,42.698258538711556,8.049997268244624e-05,0,0,0,0,1,99
heldout-structured-2048,heldout,structured,2048,137,resident_seed_batch,candidate,256,128,54,33,254,128,1887.2987849281267,413.79383012931874,2724.451617899184,86.59326502200527,5112.137497978632,19.969287101479033,50.07690033791615,0.00023391604190692306,74,0,0,8,0,46
